Country Name,Country Code_x,Indicator Name_x,Indicator Code_x,year,GDP,GDP_growth,Country Code_y,Indicator Name_y,Indicator Code_y,Inflation
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2004,1658632867564.48,15.139530399971534,LMC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.47499289078107
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2004,7615565811852.92,17.340604169292774,LMY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.504603316039
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2004,1511236655.52047,30.523705051871495,LSO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.02342068616285
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2004,5151932849607.4,20.185665580063382,LTE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.85730391367399
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2004,22743164431.1972,20.915120719257672,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.16410252104671
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2004,35064843792.8993,18.193705937549296,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.22567916428889
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2004,13827070378.5612,22.96918434037196,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.1923854719744
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2004,10643253553.184,29.06420816393056,MAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.980728452039424
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2004,66114145451.0067,13.932226082461918,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.49344403381774
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2004,2598249555.89984,31.164612252757816,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.5242768428228
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2004,5064732626.29389,-20.5220320319355,MDG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.9558018033211
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2004,1226829562.5,16.60536181023311,MDV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.68541212459466
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP (current US$),NY.GDP.MKTP.CD,2004,1425161843634.64,17.887413949696818,MEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.24206513087977
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2004,819459227375.022,7.041899542296659,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.68840884843143
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2004,7458787938489.61,17.350874538298868,MIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.61131129486418
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,2004,5682784471.69722,14.88968277294247,MKD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.448650206552038
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2004,6485774930.48034,15.701439207757062,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-3.09978128063957
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2004,6104141520.0839,12.65755621942677,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.79082848067754
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,2004,10567354056.4049,0.9577054119717765,MMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.53421374129692
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,2004,739740964066.946,18.411690426233452,MNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.96180030257187
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2004,1992066808.09598,24.8711909960903,MNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.24115449417619
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2004,2362501023.24249,15.17947394341579,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.3676233473073
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2004,6667418752.07307,13.105366507281113,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.71037060105883
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2004,5058726350.48896,8.328792266979557,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.4298060822124
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2004,124749473684.211,13.200356282341863,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.42127115937402
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2004,13248368139278.2,7.220675852602287,NAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.26724770583214
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2004,6609205994.77406,34.157866975710505,NAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.13663213144748
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2004,3760443737.53797,10.794044165573391,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.262543757292838
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2004,135764731645.611,29.62200415245311,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.9980338183251
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2004,5792932838.40051,8.844124242968142,NIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.47021063584077
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2004,661224886143.245,13.5275499558259,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.2636473918318
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2004,265268662473.297,15.64318491488741,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.45449850222084
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2004,7273938314.71988,14.90354992101186,NPL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.8418113124898
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2004,103905210084.034,17.73843337226979,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.29024902847571
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,2004,35679871689452.8,11.34461635515751,OED,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.2579640963823
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2004,28378933680.104,14.738015373129532,OMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.624969062631367
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,2004,76946971607.8942,18.710475938353,OSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.14022764498909
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2004,132216048339.413,17.659336695429918,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.44462469342739
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2004,15100203361.784,11.002699300364927,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.474723078204336
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2004,66768703497.5687,13.685565124642629,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.66247320092233
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2004,95001999685.3314,9.148655436313046,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.82921083627795
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2004,166363739.013672,7.632267881076871,PLW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.96407576747217
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2004,3927157866.96465,11.0492233959957,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.15893131266946
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2004,256268656145.134,17.252570749638796,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.38264681884691
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,2004,424234077207.758,24.60297482883298,PRE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.10703593955402
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2004,189382122532.169,14.61992745211058,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.36536204097302
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2004,9624440836.29309,25.133025724704083,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.32326492967491
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2004,4603100000.0,16.00554435483872,PSE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.00417498638593
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2004,4871855227.66746,15.026574907852375,PSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.96407576747217
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2004,34039699724658.1,11.136514577106515,PST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.07924464636088
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2004,31734065934.0659,34.844682068103985,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.79933665008279
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2004,74973656851.8076,29.697883656110257,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.8743635936399
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2004,591016690732.385,37.334781855662946,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.8886157326216
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2004,2376496067.01198,11.142766550883309,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.2507102894391
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2004,804159915389.764,15.743781864578565,SAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.93659435875237
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2004,258742133333.333,19.894745816955606,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.51550789776726
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2004,26646007250.7319,24.774689059703327,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.65754628605945
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2004,10076816666.6196,14.91774022030632,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.514781781023016
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2004,115033593101.049,17.806280426436526,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.66272719863072
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2004,468000121.313434,12.05111398940697,SLB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.98584202682567
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2004,13724810900.0,3.6312489767924783,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.45194392395045
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2004,1715340542.988,17.281003584489916,SMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.43083868527343
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2004,26845632341.8075,13.786215406287837,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.0263627183464
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,2004,691866842946.747,24.30722445547582,SSA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.21968787094834
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,2004,702843204651.659,24.194812551608624,SSF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.13663213144748
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2004,115416643927.911,15.829192446442498,SST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.04811107523416
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2004,114582283.916382,12.24119179418146,STP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.2858860871796
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2004,1484092538.40527,16.47338118219357,SUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.98632511974878
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2004,57215475076.2986,22.73745506737064,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.54850088183423
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2004,34156553313.4031,16.334755965739966,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.59297594249509
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2004,384545442175.019,15.108399282591446,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.373659828721813
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2004,2710331785.24986,26.08349889464896,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.44533507316614
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2004,893012218.181818,18.93394320223578,SYC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.85730391367399
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2004,25086950495.0495,14.929376068751887,SYR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.43314136719839
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2004,4422855660.82592,61.25241933599126,TCD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-5.35540028884816
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2004,2709157341014.45,16.016661710736923,TEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.53421374129692
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2004,1631372379671.26,29.369536735306866,TEC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.88205438981896
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2004,3191561508.69088,6.81320429505079,TGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.393078681031669
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2004,172895685154.658,13.53755359832498,THA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.7591492623108
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2004,2076176869.41089,33.48887625861767,TJK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.14196508692253
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2004,2264876234901.17,15.524424675192972,TLA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.45194392395045
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2004,440771962.234046,-10.12707843045073,TLS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.23751394003321
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,2004,735137864066.946,18.42707111728894,TMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.19747083488513
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2004,230678011.42199,14.057799459370447,TON,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.9734053679554
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2004,804159915389.764,15.743781864578565,TSA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.93659435875237
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2004,702843204651.66,24.194812551608802,TSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.13663213144748
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2004,13280291989.5755,17.467951079229096,TTO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.72154938995965
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2004,31183885241.4396,13.586349016811683,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.63228004956625
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,2004,410156784495.948,30.04629609509002,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.59826168115272
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2004,16673062473.3981,9.608361736947014,TZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.73580143949058
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2004,7939487547.77384,20.169919996009057,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.72128743978228
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2004,67220154164.3166,29.243788455301445,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.04806786050888
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2004,5800084346153.38,17.999229676650575,UMC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.71037060105883
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2004,13686329890.1191,13.620627569449839,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.15760507540997
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2004,12217193198000.0,6.6403788739771485,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.67723669309172
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2004,549900185.185185,8.016112090586391,VCT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.96003946719286
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2004,45427854693.2554,14.854533836796492,VNM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.75494748709601
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2004,364996869.129618,16.06678827991168,VUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.41891891891893
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2004,44225384449869.8,12.695441987049172,WLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.51799903099596
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2004,407747565.096959,22.29020372714592,WSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.3131507905901
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2004,13867634371.4773,17.746515924869577,YEM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.5150951495207
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2004,255806908594.573,29.838722984746546,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.692039437857687
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2004,6221110219.45542,26.91300501430085,ZMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,17.9677891087286
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2005,2360017318.43575,4.664944066705168,ABW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.39778677828806
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,2005,521561976778.096,16.9487528975514,AFE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.55803802239778
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2005,6203256538.70967,18.724959988863233,AFG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.6862687216715
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,2005,316515667947.035,22.70936155411931,AFW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.63163351357613
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2005,41396636383.3725,53.33235897121558,AGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,22.953513851394
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2005,8256658249.8128,11.476348134876723,ALB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.36658195679795
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2005,1210081969427.04,22.56415105245506,ARB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.49368534619531
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2005,4900469511.10191,37.014165116953194,ARM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.638928002410097
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2005,1143896296.2963,11.455059200531515,ATG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.09875196709308
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2005,696811489612.816,13.184334552826925,AUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.69183168316832
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2005,313952317330.776,4.926936133096049,AUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.29913785639285
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2005,13245421880.834,52.589893561792735,AZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.67950731917057
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2005,1117113079.73645,22.054536050184858,BDI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.2520699188224
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2005,385714762230.039,4.46895782609722,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.78143263670022
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2005,6567654954.38903,6.0964150302603715,BEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.36452085832342
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2005,6146353173.34929,12.742192275795183,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.41504018369684
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2005,69476001239.419,6.707962894399455,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.04661816222039
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2005,29868657858.0082,14.186676720564083,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.03883807111902
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2005,15968723404.2553,21.43368537716932,BHR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.58620689655173
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2005,9836200000.0,8.623798906495539,BHS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.59160618079802
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2005,30210091836.8294,30.544715316170112,BLR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.3388794457932
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2005,1474298400.0,5.291836463595967,BLZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.1043104441191
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2005,9549122905.32852,8.841117222565597,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.39323106890663
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2005,891633826625.407,33.22098491500043,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.86953720898964
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2005,3819500000.0,10.886921178690656,BRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.08218729535043
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2005,10547202620.5286,22.368997066617812,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.24443711883965
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2005,860391000.221655,17.004523898643864,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.3126310463775
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2005,9918907108.09702,10.733383954710195,BWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.6102252854644
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2005,1337894378.73743,5.150573325832464,CAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.88352073359022
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2005,1173108598778.68,14.261201192091999,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.21355203439767
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2005,885715817927.209,16.008758843947255,CEB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.31717824448045
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2005,418284865884.998,3.5581867206205153,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.17195420333703
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2005,122294145163.192,23.434699345373144,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.05257621387849
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2005,2317551298052.05,16.800490179923443,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.77641407667571
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2005,24036918703.1747,2.2387500371724656,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.88583039886482
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2005,19509852206.9341,3.631309334774513,CMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.01353950175986
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2005,12609728573.1032,22.45446759974392,COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,21.3168167229341
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2005,6650001680.48544,42.796595772615206,COG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.09449011456182
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2005,145600529605.803,24.346677394844683,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.05101962689696
